user_id,registration_date,country,acquisition_channel,device_type,platform_language,age_bucket,prior_trading_experience
USR012782,2025-09-17,Pakistan,paid_social,desktop,Urdu,25-34,beginner
USR012783,2025-09-17,Pakistan,organic,desktop,English,25-34,intermediate
USR012784,2025-09-17,United States,community,mobile,English,45-54,beginner
USR012785,2025-09-17,Brazil,paid_social,mobile,Portuguese,25-34,none
USR012786,2025-09-17,Germany,affiliates,mobile,German,25-34,beginner
USR012787,2025-09-17,Brazil,organic,desktop,Portuguese,25-34,none
USR012788,2025-09-17,Brazil,paid_social,mobile,Portuguese,25-34,intermediate
USR012789,2025-09-17,United States,community,desktop,English,35-44,none
USR012790,2025-09-17,United States,organic,mobile,Spanish,25-34,intermediate
USR012791,2025-09-17,India,organic,mobile,English,35-44,intermediate
USR012792,2025-09-17,Poland,community,desktop,Polish,45-54,intermediate
USR012793,2025-09-17,India,direct,desktop,Hindi,35-44,advanced
USR012794,2025-09-17,Poland,community,mobile,Polish,18-24,beginner
USR012795,2025-09-17,India,organic,mobile,Hindi,18-24,intermediate
USR012796,2025-09-17,Canada,influencers,desktop,English,18-24,beginner
USR012797,2025-09-17,United Kingdom,community,desktop,English,45-54,none
USR012798,2025-09-17,Brazil,direct,mobile,Portuguese,25-34,advanced
USR012799,2025-09-17,India,influencers,mobile,English,25-34,intermediate
USR012800,2025-09-17,South Africa,affiliates,desktop,English,25-34,intermediate
USR012801,2025-09-17,India,direct,mobile,English,45-54,advanced
USR012802,2025-09-17,Mexico,direct,desktop,Spanish,35-44,intermediate
USR012803,2025-09-17,United States,affiliates,tablet,English,25-34,beginner
USR012804,2025-09-17,Nigeria,community,mobile,English,18-24,advanced
USR012805,2025-09-17,Spain,paid_social,desktop,English,18-24,beginner
USR012806,2025-09-17,Canada,influencers,tablet,French,35-44,none
USR012807,2025-09-17,Spain,affiliates,desktop,Spanish,35-44,beginner
USR012808,2025-09-17,Nigeria,community,desktop,English,55+,advanced
USR012809,2025-09-17,United Arab Emirates,community,desktop,English,25-34,beginner
USR012810,2025-09-17,Nigeria,affiliates,desktop,English,35-44,advanced
USR012811,2025-09-17,Brazil,organic,desktop,Portuguese,25-34,advanced
USR012812,2025-09-17,Germany,community,desktop,German,18-24,none
USR012813,2025-09-17,United States,direct,desktop,English,45-54,beginner
USR012814,2025-09-17,Philippines,affiliates,mobile,English,25-34,none
USR012815,2025-09-17,United Kingdom,affiliates,mobile,English,25-34,none
USR012816,2025-09-17,Germany,paid_social,mobile,English,18-24,beginner
USR012817,2025-09-17,United Kingdom,paid_social,desktop,English,25-34,beginner
USR012818,2025-09-17,United States,community,desktop,English,25-34,beginner
USR012819,2025-09-17,Poland,paid_social,desktop,Polish,18-24,beginner
USR012820,2025-09-17,India,affiliates,desktop,Hindi,35-44,beginner
USR012821,2025-09-17,United Arab Emirates,paid_social,mobile,English,18-24,none
USR012822,2025-09-17,Brazil,influencers,mobile,Portuguese,25-34,none
USR012823,2025-09-18,Poland,direct,desktop,Polish,45-54,beginner
USR012824,2025-09-18,Netherlands,affiliates,tablet,Dutch,25-34,beginner
USR012825,2025-09-18,Philippines,paid_social,mobile,English,18-24,beginner
USR012826,2025-09-18,Brazil,direct,desktop,Portuguese,35-44,advanced
USR012827,2025-09-18,Netherlands,organic,desktop,English,45-54,none
USR012828,2025-09-18,United Kingdom,organic,desktop,English,35-44,none
USR012829,2025-09-18,Philippines,organic,desktop,Tagalog,35-44,intermediate
USR012830,2025-09-18,Brazil,paid_social,mobile,Portuguese,18-24,beginner
USR012831,2025-09-18,Spain,influencers,desktop,Spanish,18-24,beginner
USR012832,2025-09-18,Philippines,organic,desktop,Tagalog,25-34,none
USR012833,2025-09-18,India,paid_social,desktop,English,25-34,none
USR012834,2025-09-18,United Kingdom,paid_social,mobile,English,18-24,beginner
USR012835,2025-09-18,Nigeria,affiliates,mobile,English,18-24,none
USR012836,2025-09-18,Mexico,affiliates,mobile,Spanish,35-44,intermediate
USR012837,2025-09-18,Germany,influencers,mobile,German,25-34,intermediate
USR012838,2025-09-18,Nigeria,paid_social,mobile,English,35-44,none
USR012839,2025-09-18,United Kingdom,organic,mobile,English,18-24,intermediate
USR012840,2025-09-18,United Kingdom,paid_social,desktop,English,45-54,beginner
USR012841,2025-09-18,Germany,paid_social,mobile,German,18-24,beginner
USR012842,2025-09-18,Nigeria,community,desktop,English,25-34,advanced
USR012843,2025-09-18,Pakistan,affiliates,mobile,Urdu,18-24,beginner
USR012844,2025-09-18,Spain,paid_social,mobile,Spanish,35-44,none
USR012845,2025-09-18,Pakistan,organic,tablet,Urdu,25-34,beginner
USR012846,2025-09-18,Canada,affiliates,desktop,English,25-34,beginner
USR012847,2025-09-18,India,direct,desktop,English,55+,beginner
USR012848,2025-09-18,France,influencers,mobile,French,45-54,beginner
USR012849,2025-09-18,Germany,affiliates,desktop,German,18-24,intermediate
USR012850,2025-09-18,Netherlands,community,mobile,English,35-44,advanced
USR012851,2025-09-18,Nigeria,paid_social,mobile,English,45-54,beginner
USR012852,2025-09-18,United Kingdom,community,mobile,English,35-44,advanced
USR012853,2025-09-18,Netherlands,influencers,desktop,Dutch,25-34,beginner
USR012854,2025-09-18,United States,direct,desktop,English,35-44,advanced
USR012855,2025-09-18,India,community,desktop,English,18-24,intermediate
USR012856,2025-09-18,Germany,paid_social,mobile,German,18-24,none
USR012857,2025-09-18,United States,paid_social,mobile,Spanish,18-24,advanced
USR012858,2025-09-18,Canada,paid_social,mobile,English,25-34,intermediate
USR012859,2025-09-18,Germany,community,mobile,German,25-34,intermediate
USR012860,2025-09-18,United Kingdom,paid_social,mobile,English,35-44,intermediate
USR012861,2025-09-18,Turkey,paid_social,mobile,English,45-54,beginner
USR012862,2025-09-18,India,paid_social,desktop,Hindi,25-34,beginner
USR012863,2025-09-18,United States,paid_social,mobile,English,25-34,none
USR012864,2025-09-18,Canada,paid_social,mobile,Spanish,55+,intermediate
USR012865,2025-09-18,United States,affiliates,mobile,English,25-34,none
USR012866,2025-09-18,Netherlands,organic,desktop,Dutch,25-34,advanced
USR012867,2025-09-18,Brazil,community,desktop,Portuguese,55+,beginner
USR012868,2025-09-18,United States,paid_social,mobile,English,18-24,beginner
USR012869,2025-09-18,Brazil,organic,mobile,Portuguese,35-44,beginner
USR012870,2025-09-18,Canada,paid_social,desktop,French,35-44,none
USR012871,2025-09-18,Germany,organic,desktop,English,45-54,beginner
USR012872,2025-09-18,United States,paid_social,mobile,English,18-24,none
USR012873,2025-09-18,Philippines,paid_social,mobile,Tagalog,18-24,none
USR012874,2025-09-18,South Africa,affiliates,desktop,Arabic,25-34,beginner
USR012875,2025-09-18,United States,organic,desktop,English,35-44,intermediate
USR012876,2025-09-18,Brazil,affiliates,mobile,Portuguese,25-34,beginner
USR012877,2025-09-18,Brazil,community,mobile,Portuguese,25-34,beginner
USR012878,2025-09-18,India,affiliates,mobile,English,18-24,none
USR012879,2025-09-18,United Kingdom,community,desktop,English,35-44,beginner
USR012880,2025-09-18,Philippines,influencers,desktop,Tagalog,35-44,intermediate
USR012881,2025-09-18,United Kingdom,organic,mobile,English,25-34,intermediate
USR012882,2025-09-18,United Arab Emirates,organic,mobile,Arabic,18-24,beginner
USR012883,2025-09-18,United Kingdom,affiliates,mobile,English,35-44,none
USR012884,2025-09-18,Canada,community,mobile,English,18-24,intermediate
USR012885,2025-09-18,Nigeria,affiliates,tablet,English,18-24,intermediate
USR012886,2025-09-18,Netherlands,community,desktop,Dutch,35-44,intermediate
USR012887,2025-09-18,France,organic,desktop,French,18-24,intermediate
USR012888,2025-09-18,Germany,paid_social,mobile,English,35-44,beginner
USR012889,2025-09-18,Turkey,paid_social,mobile,English,35-44,beginner
USR012890,2025-09-18,Canada,paid_social,mobile,English,18-24,none
USR012891,2025-09-19,Brazil,direct,mobile,Portuguese,25-34,intermediate
USR012892,2025-09-19,Brazil,community,desktop,Portuguese,18-24,advanced
USR012893,2025-09-19,India,affiliates,mobile,Hindi,25-34,none
USR012894,2025-09-19,Poland,community,mobile,English,35-44,advanced
USR012895,2025-09-19,United States,influencers,mobile,English,25-34,intermediate
USR012896,2025-09-19,Poland,paid_social,tablet,Polish,25-34,none
USR012897,2025-09-19,Brazil,paid_social,mobile,Portuguese,25-34,beginner
USR012898,2025-09-19,Mexico,direct,desktop,Spanish,35-44,beginner
USR012899,2025-09-19,Brazil,community,mobile,Portuguese,25-34,intermediate
USR012900,2025-09-19,United States,affiliates,desktop,English,35-44,beginner
USR012901,2025-09-19,Brazil,paid_social,mobile,Portuguese,18-24,beginner
USR012902,2025-09-19,Nigeria,organic,mobile,English,18-24,beginner
USR012903,2025-09-19,Philippines,paid_social,desktop,Tagalog,45-54,advanced
USR012904,2025-09-19,Netherlands,affiliates,desktop,English,25-34,intermediate
USR012905,2025-09-19,India,community,desktop,English,45-54,advanced
USR012906,2025-09-19,Turkey,affiliates,desktop,English,25-34,advanced
USR012907,2025-09-19,France,paid_social,desktop,French,18-24,beginner
USR012908,2025-09-19,Germany,paid_social,mobile,German,35-44,none
USR012909,2025-09-19,Mexico,affiliates,desktop,Spanish,35-44,beginner
USR012910,2025-09-19,Spain,influencers,mobile,Spanish,25-34,none
USR012911,2025-09-19,United States,organic,desktop,English,45-54,intermediate
USR012912,2025-09-19,India,influencers,mobile,Hindi,25-34,intermediate
USR012913,2025-09-19,Nigeria,community,mobile,English,35-44,none
USR012914,2025-09-19,India,community,mobile,Hindi,35-44,beginner
USR012915,2025-09-19,India,paid_social,mobile,English,18-24,intermediate
USR012916,2025-09-19,Germany,influencers,mobile,German,25-34,intermediate
USR012917,2025-09-19,Spain,community,mobile,Spanish,55+,intermediate
USR012918,2025-09-19,Philippines,organic,tablet,English,25-34,intermediate
USR012919,2025-09-19,United Kingdom,paid_social,desktop,English,25-34,beginner
USR012920,2025-09-19,Turkey,community,desktop,Turkish,35-44,intermediate
USR012921,2025-09-19,United Kingdom,influencers,mobile,English,25-34,beginner
USR012922,2025-09-19,India,paid_social,mobile,English,25-34,none
USR012923,2025-09-19,India,organic,tablet,Hindi,35-44,beginner
USR012924,2025-09-19,Spain,organic,mobile,Spanish,25-34,advanced
USR012925,2025-09-19,South Africa,influencers,mobile,English,18-24,none
USR012926,2025-09-19,Turkey,direct,desktop,Turkish,35-44,intermediate
USR012927,2025-09-19,Germany,affiliates,mobile,German,25-34,intermediate
USR012928,2025-09-19,United States,paid_social,mobile,English,35-44,none
USR012929,2025-09-19,Pakistan,organic,desktop,English,18-24,intermediate
USR012930,2025-09-19,India,affiliates,desktop,Hindi,25-34,none
USR012931,2025-09-19,Brazil,paid_social,mobile,Portuguese,25-34,advanced
USR012932,2025-09-19,Brazil,paid_social,mobile,Portuguese,25-34,beginner
USR012933,2025-09-19,United Kingdom,affiliates,mobile,English,25-34,none
USR012934,2025-09-19,India,affiliates,mobile,English,25-34,beginner
USR012935,2025-09-19,Canada,community,mobile,French,45-54,beginner
USR012936,2025-09-19,United States,organic,desktop,English,55+,intermediate
USR012937,2025-09-19,Canada,direct,mobile,Spanish,35-44,advanced
USR012938,2025-09-19,Nigeria,affiliates,mobile,English,18-24,none
USR012939,2025-09-19,Netherlands,affiliates,mobile,English,18-24,beginner
USR012940,2025-09-19,Nigeria,paid_social,desktop,English,18-24,beginner
USR012941,2025-09-19,Spain,organic,tablet,Spanish,18-24,intermediate
USR012942,2025-09-20,Netherlands,organic,desktop,English,45-54,beginner
USR012943,2025-09-20,United Kingdom,influencers,desktop,English,18-24,beginner
USR012944,2025-09-20,United States,paid_social,desktop,English,25-34,beginner
USR012945,2025-09-20,United States,affiliates,mobile,English,25-34,beginner
USR012946,2025-09-20,United States,organic,mobile,English,45-54,none
USR012947,2025-09-20,Turkey,direct,desktop,English,45-54,beginner
USR012948,2025-09-20,Mexico,paid_social,mobile,English,18-24,intermediate
USR012949,2025-09-20,Germany,organic,desktop,German,45-54,intermediate
USR012950,2025-09-20,Canada,paid_social,mobile,French,25-34,advanced
USR012951,2025-09-20,Philippines,paid_social,desktop,English,35-44,none
USR012952,2025-09-20,Germany,influencers,mobile,German,25-34,beginner
USR012953,2025-09-20,United States,paid_social,mobile,English,45-54,beginner
USR012954,2025-09-20,United States,influencers,mobile,English,18-24,beginner
USR012955,2025-09-20,Nigeria,affiliates,mobile,English,45-54,beginner
USR012956,2025-09-20,Spain,organic,desktop,Spanish,35-44,beginner
USR012957,2025-09-20,United Kingdom,paid_social,mobile,English,25-34,none
USR012958,2025-09-20,Spain,community,desktop,Spanish,25-34,none
USR012959,2025-09-20,United States,paid_social,mobile,English,18-24,advanced
USR012960,2025-09-20,Canada,affiliates,mobile,English,25-34,advanced
USR012961,2025-09-20,Brazil,paid_social,mobile,Portuguese,25-34,none
USR012962,2025-09-20,Spain,influencers,mobile,Spanish,35-44,beginner
USR012963,2025-09-20,United States,affiliates,mobile,English,18-24,intermediate
USR012964,2025-09-20,Germany,influencers,mobile,German,18-24,beginner
USR012965,2025-09-20,Germany,community,desktop,German,45-54,advanced
USR012966,2025-09-20,Brazil,organic,mobile,Portuguese,35-44,intermediate
USR012967,2025-09-20,Mexico,paid_social,mobile,Spanish,35-44,advanced
USR012968,2025-09-20,Brazil,community,desktop,Portuguese,25-34,beginner
USR012969,2025-09-20,France,organic,desktop,French,18-24,advanced
USR012970,2025-09-20,United Kingdom,affiliates,mobile,English,35-44,none
USR012971,2025-09-20,India,affiliates,mobile,Hindi,45-54,none
USR012972,2025-09-20,Canada,paid_social,desktop,English,35-44,beginner
USR012973,2025-09-20,Spain,influencers,desktop,Spanish,25-34,intermediate
USR012974,2025-09-20,Germany,community,mobile,German,35-44,intermediate
USR012975,2025-09-20,Mexico,affiliates,mobile,Spanish,35-44,beginner
USR012976,2025-09-20,United States,paid_social,desktop,English,35-44,beginner
USR012977,2025-09-20,United States,community,desktop,English,55+,beginner
USR012978,2025-09-20,Canada,paid_social,mobile,English,35-44,beginner
USR012979,2025-09-20,Germany,affiliates,desktop,German,18-24,beginner
USR012980,2025-09-20,United States,affiliates,desktop,English,18-24,beginner
USR012981,2025-09-20,Philippines,community,tablet,Tagalog,35-44,intermediate
USR012982,2025-09-20,Netherlands,influencers,mobile,Dutch,35-44,intermediate
USR012983,2025-09-20,Poland,paid_social,mobile,Polish,25-34,beginner
USR012984,2025-09-20,Germany,affiliates,desktop,English,25-34,beginner
USR012985,2025-09-20,United Kingdom,paid_social,desktop,English,25-34,none
USR012986,2025-09-20,United States,organic,desktop,English,35-44,beginner
USR012987,2025-09-20,Philippines,paid_social,desktop,English,25-34,beginner
USR012988,2025-09-20,United States,direct,mobile,English,25-34,intermediate
USR012989,2025-09-20,Philippines,influencers,desktop,Tagalog,18-24,beginner
USR012990,2025-09-20,Spain,community,tablet,Spanish,25-34,none
USR012991,2025-09-20,Turkey,paid_social,mobile,Turkish,18-24,intermediate
USR012992,2025-09-20,United States,community,mobile,English,25-34,beginner
USR012993,2025-09-21,Poland,affiliates,mobile,Polish,55+,advanced
USR012994,2025-09-21,Mexico,paid_social,desktop,English,25-34,none
USR012995,2025-09-21,United States,affiliates,mobile,English,18-24,beginner
USR012996,2025-09-21,India,paid_social,mobile,English,25-34,none
USR012997,2025-09-21,Canada,organic,mobile,French,25-34,none
USR012998,2025-09-21,Pakistan,community,mobile,English,25-34,intermediate
USR012999,2025-09-21,United States,paid_social,mobile,Spanish,25-34,none
USR013000,2025-09-21,United States,paid_social,mobile,English,25-34,intermediate
USR013001,2025-09-21,Turkey,direct,desktop,Turkish,35-44,none
USR013002,2025-09-21,United Kingdom,influencers,mobile,Polish,25-34,advanced
USR013003,2025-09-21,United Kingdom,organic,mobile,English,25-34,beginner
USR013004,2025-09-21,United Arab Emirates,direct,desktop,Arabic,35-44,advanced
USR013005,2025-09-21,Brazil,influencers,desktop,Portuguese,25-34,beginner
USR013006,2025-09-21,United States,direct,desktop,English,55+,intermediate
USR013007,2025-09-21,Brazil,paid_social,mobile,Portuguese,35-44,intermediate
USR013008,2025-09-21,Poland,direct,mobile,Polish,55+,intermediate
USR013009,2025-09-21,India,affiliates,desktop,English,25-34,beginner
USR013010,2025-09-21,Philippines,paid_social,mobile,English,45-54,beginner
USR013011,2025-09-21,Germany,paid_social,mobile,German,18-24,none
USR013012,2025-09-21,France,organic,desktop,French,25-34,advanced
USR013013,2025-09-21,United States,organic,mobile,English,18-24,intermediate
USR013014,2025-09-21,Turkey,organic,mobile,Turkish,45-54,none
